name,district,street,address,lng,lat,multi_rent,high_rent,low_rent
锦绣山庄,龙岗区,南湾街道,布沙路108附1号,114.143391,22.610056,,37,
龙湖春江天玺,龙华区,龙华街道,-,114.036907,22.642612,,86,
雅庭海湾国际大酒店,盐田区,海山街道,广东省 深圳市 盐田区 海山街道 海山路2号,114.237056,22.556228,,67,
西湖苑水岸香,龙岗区,坪地街道,(龙岗区坪地)兴华路19号,114.292532,22.770902,24,29,39
东昌路4号公交综合楼,罗湖区,东晓街道,(罗湖区布心)东昌路4号,114.130978,22.579084,54,,
东湖馨苑,罗湖区,东湖街道,深圳市罗湖区太安路与东乐路交汇处,114.136251,22.571782,62,,
"华海金湾公馆(A104-0135)
(华丰前海湾二期)",宝安区,西乡街道,(宝安区碧海)碧海片区兴业路与共乐路交汇处西南侧,113.846965,22.5724,,80,
"华海金湾公馆(A104-0136)
(华丰前海湾一期)",宝安区,西乡街道,(宝安区碧海)碧海片区兴业路与共乐路交汇处西南侧,113.845355,22.572784,,83,
雄江苑,福田区,沙头街道,新沙路1号,114.04267,22.533437,89,,
远洋新天地家园,龙岗区,龙城街道,深圳市龙岗区龙城街道盛平社区,114.253818,22.730758,,50,
汇文楼,南山区,沙河街道,南山区侨城西街10号,113.978524,22.542266,,95,
观湖园,龙华区,观澜街道,宝安区四黎路与桂月路交汇处西侧,114.031944,22.745365,,,71
鸿景豪苑,龙岗区,布吉街道,深圳布吉镇深惠公路与布龙路交汇西北,114.12482,22.613231,,56,
锦欣花园,宝安区,西乡街道,宝安区银田路与西湖路交汇处南侧,113.852089,22.581677,47,,
东区住宅区,光明区,光明街道,宝安区光明大街与市场街交汇处东南侧,113.941298,22.764442,36,,
城市阳光花园,龙华区,龙华街道,宝安区墩背五巷与大浪南路交汇处南侧,114.011873,22.673759,,52,
蔚蓝海岸社区二期,南山区,粤海街道,南山区后海路东,113.930906,22.511422,,103,
天悦园,南山区,粤海街道,南山区商业文化中心区环西路,113.924831,22.520197,,91,
公园大地五期,龙岗区,龙城街道,龙岗区中心城29区,114.228268,22.710825,,55,
汇园雅居,南山区,粤海街道,南山区南海大道4040号,113.929069,22.546122,,102,
海心汇福园（商品住房）,龙岗区,吉华街道,罗湖圈布吉新城吉华路（地铁下水径站C口）,114.105703,22.620582,,67,
海馨苑,福田区,华强北街道,福田区华新路与华富路交汇处东北侧,114.080285,22.555145,,110,
奥园翡翠东湾,坪山区,龙田街道,深圳市坪山新区坪山街道创景路与金牛东路交汇处,114.385593,22.710422,,39,
幸福港湾御品居,宝安区,西乡街道,宝安区西乡街道西乡大道与兴业路交汇处,113.850409,22.569794,,75,
西城上筑花园,宝安区,新安街道,宝安区新城大道与创业一路交汇处南侧,113.887086,22.559114,,85,
蛟湖路片区二号大院,罗湖区,东门街道,蛟湖路2号,114.11362,22.553569,74,,
嘉多利花园北区,罗湖区,翠竹街道,文锦北路1052号,114.120343,22.564106,,95,
玉华花园,龙华区,民治街道,宝安区民治街道人民北路与龙胜路交汇处北侧,114.02185,22.64342,50,50,
石厦花园,福田区,福保街道,石厦东村9栋,114.047045,22.522527,,120,
枫叶望海公馆,南山区,蛇口街道,南山东角头金世纪路与望海路交汇处东北方向,113.928916,22.48574,,123,
鸿荣源·壹成中心七区,龙华区,龙华街道,鸿尚路壹城中心第七区,114.025856,22.649934,,73,
德意名居二期,南山区,桃源街道,南山区动物园路与丽山路交汇处南侧,113.957806,22.593557,,89,
国际文化大厦,福田区,福田街道,福田区深南中路3039号,114.072546,22.542012,,95,
金城大第花园二期,光明区,光明街道,宝安区光明镇,113.939495,22.743955,,,52
明发光明轩,光明区,玉塘街道,田寮路与与根玉路交汇处亿和控股,113.888357,22.728949,,49,
高发城驰苑,福田区,福田街道,福田区益田路2008号北侧,114.052281,22.525273,108,121,
太平洋住宅区,盐田区,海山街道,盐田区金融路52号,114.230415,22.551821,51,,
香诗美林花园,福田区,香蜜湖街道,福田区竹子林四路8号,114.003171,22.53899,,110,
高达苑,福田区,梅林街道,福田区下梅林一街2号,114.030271,22.564103,66,,
华秀花园,罗湖区,东湖街道,罗湖区东湖路136号,114.135366,22.584921,60,,
锦龙新村,福田区,南园街道,福田区华发南路与华阳路交汇处东侧,114.08609,22.540156,86,,
蓝天绿都家园,福田区,梅林街道,福田区梅林路3号,114.066132,22.570627,,91,
叠翠新峰花园二期,龙岗区,龙岗街道,龙岗区鹏达商业街99号,114.266356,22.720759,,37,
海月花园二期,南山区,招商街道,南山区海月路116号,113.931354,22.505191,91,94,
科技园36区,南山区,粤海街道,南山区深南路科技工业园,113.944353,22.550025,109,,
公园大地十期,龙岗区,龙城街道,龙岗区中心城29区,114.228362,22.711933,,47,57
金葵丰,大鹏新区,葵涌街道,松树村,114.407918,22.635565,,28,
燕景华庭,宝安区,燕罗街道,燕罗街道燕川社区,113.85445,22.805253,28,36,
众和花园,宝安区,燕罗街道,燕罗街道塘下涌众和花园,113.842523,22.80104,,29,
怡安花园,宝安区,沙井街道,深圳市宝安区沙井民主大道4号,113.794007,22.739142,,34,
蚝三民主丰泽园,宝安区,沙井街道,沙井街道民主大道18号,113.778632,22.738233,,35,
田沁花园,宝安区,沙井街道,深圳市宝安区锦程路1036号西北方向154米,113.77695,22.724356,,30,
裕和花园,宝安区,沙井街道,锦程路1028号,113.779571,22.717399,,29,
合众豪庭,光明区,马田街道,深圳市光明新区公明镇马田街道南庄合众豪庭,113.902599,22.776531,,32,
康城花园,宝安区,沙井街道,沙井西环路辛养别墅,113.797441,22.742908,,32,
岐山统建楼,坪山区,坑梓街道,深圳市坪山区金辉路坑梓黄麻石院区式小区南侧约140米,114.394903,22.748562,,33,
岭脚小区统建楼,坪山区,石井街道,坪山区福民路李屋小区,114.37178,22.697721,32,,
田厦统建楼,南山区,南头街道,深圳市南山区常兴新村,113.915508,22.533023,72,,
统建商住楼,福田区,南园街道,深南中路统建商住楼,114.086348,22.542899,,70,
荔苑小区,南山区,南头街道,南山区学府路119号,113.916845,22.531034,77,,
工商楼,南山区,南头街道,南山区深南大道12017号南边工商宿舍楼,113.916935,22.541978,67,,
华为住宅楼,南山区,南头街道,南山区桃园路60号,113.918016,22.535834,81,,
湖滨阁,罗湖区,黄贝街道,罗湖区怡景路2020号,114.133435,22.560983,,74,
南海玫瑰花园二期,南山区,蛇口街道,南山区蛇口东角头公园路与望海路交汇处东侧,113.919612,22.487685,,126,145
南苑新村西区,南山区,南头街道,南山区南光路105号,113.921933,22.533893,85,,
宏发领域花园,宝安区,新安街道,宝安中心区N5区/创业路与新湖路交汇处,113.884258,22.557267,,106,
湖彬苑,南山区,桃源街道,南山区龙苑路068号,113.977332,22.56587,,101,
湾厦泰福苑,南山区,蛇口街道,南山区湾厦路与渔村路交汇处,113.928697,22.492267,,98,
澳华花园,龙华区,大浪街道,深圳市龙华区大浪街道华荣路,114.001756,22.668717,,41,
盛世江南,龙华区,龙华街道,龙华区龙华街道建设东路36号,114.034646,22.664097,,43,
中心花园,龙华区,福城街道,深圳市龙华区福城街道大水坑社区大三村,114.011768,22.731897,,37,
鑫园,龙华区,龙华街道,深圳市龙华区龙华街道三联路弓村一区,114.021992,22.664957,,40,
清湖铭泉,龙华区,龙华街道,深圳市龙华区龙华街道清华社区梅龙大道2229号,114.037207,22.668969,,46,
厦村统建楼,龙岗区,南湾街道,龙岗区南湾街道厦村社区厦村统建楼,114.156987,22.614067,,40,
上丰花园,龙华区,民治街道,深圳市龙华区民治街道简上村上丰花园,114.006285,22.635472,,43,
福楼村统建楼,龙华区,观湖街道,观平路与人民路交汇处西北侧,114.066841,22.717799,,33,
鸿景花园,宝安区,石岩街道,石环路216号,113.934101,22.692787,,30,
深投控创智天地大厦,南山区,粤海街道,-,113.939263,22.540872,,130,
中电迪富大厦,福田区,华强北街道,-,114.084464,22.546708,,146,
富驰大厦,龙华区,龙华街道,东环二路与油松路交汇处富驰大厦,114.0415,22.650462,,70,
新城东方丽园,坪山区,碧岭街道,深圳市坪山新区坪山街道碧沙北路10号,114.311841,22.669542,,46,
金众金竹花园,福田区,香蜜湖街道,福田区紫竹四道36号,114.003085,22.540338,76,,
欧景花园一期,龙岗区,龙城街道,龙岗区龙福西路90号,114.229699,22.727787,,35,
金城华庭,罗湖区,黄贝街道,罗湖区凤凰街6号,114.128632,22.552066,,100,
汇宾广场一期,南山区,南山街道,南山区内环路以南,113.912806,22.512053,,78,
振兴小区,南山区,招商街道,南山区工业七路振兴小区,113.918079,22.496426,81,,
吉祥里豪庭,龙岗区,龙城街道,龙岗中心区黄阁中路东与白灰围一路交汇处平安里学校前,114.216391,22.726072,,52,
明知花苑,光明区,马田街道,深圳市光明区马田街道将围社区,113.900479,22.758112,,35,
雍华源,宝安区,西乡街道,深圳市宝安区西乡街道宝田二路雍华源,113.868573,22.600122,,46,
正龙村统建楼,南山区,南山街道,深圳市南山区南山街道南山社区南光路17号,113.919814,22.520602,86,,
军荟花园,宝安区,石岩街道,众兴路7号,113.94253,22.679588,,35,
荣泰园,宝安区,新桥街道,荣泰园一区72号壹家公寓,113.818543,22.728621,,40,
半山悦海花园,盐田区,沙头角街道,深圳市盐田区沙头角梧桐山隧道口旁,114.2159,22.55809,,79,
悠然居,南山区,招商街道,蛇口工业大道西、工业八路南,113.916158,22.503105,,90,
仓前锦福苑二期,南山区,南山街道,南山南山区南新路东侧,113.91433,22.530533,,85,
仓前锦福苑三期,南山区,南山街道,南山南新路东、学府路南,113.914969,22.530557,97,87,
翠盈嘉园,罗湖区,笋岗街道,罗湖区笋岗片区洪湖一街路23号,114.118004,22.559757,,82,
怀德广场,宝安区,福永街道,(宝安区福永)福永凤凰山对面107国道西侧,113.822386,22.671807,,58,
御景台雅园,盐田区,盐田街道,深圳市盐田港后方梧桐半山东南山麓,114.239167,22.588102,,58,
鹤祥苑,南山区,西丽街道,南山区西丽镇动物园路,113.957098,22.596856,68,,
凤凰天誉,宝安区,西乡街道,西乡前进二路与宝田一路交汇处,113.875729,22.596666,,64,
勤诚达正大城花园一期,光明区,玉塘街道,广东省深圳市光明区长升路与光侨路交叉口,113.910553,22.724791,,51,
乾泰公寓,福田区,沙头街道,深圳市福田区天安数码城h78栋,114.027709,22.531781,86,,
万象新天一期,宝安区,西乡街道,宝安大道4806号,113.844156,22.606093,,83,
博林天瑞花园一期,南山区,桃源街道,南山沙河西路与留仙大道交汇处,113.967171,22.586481,,110,
鹏华世家华府,龙岗区,平湖街道,平龙路,114.124529,22.700273,,37,
汤亨花园,坪山区,碧岭街道,深圳市坪山区碧岭街道碧沙北路11号汤亨花园,114.30829,22.671802,,35,
金福雅苑,宝安区,松岗街道,温屋西路金福雅苑,113.827767,22.770222,,32,
公园茗苑,宝安区,沙井街道,沙井街道大王山公园茗苑,113.803412,22.71447,,35,
御景新城,光明区,公明街道,深圳市光明区公明华发北路御景新城,113.901042,22.788962,,33,
富居花园,宝安区,新桥街道,沙井中心路与蚝乡路交汇处,113.826109,22.737873,,36,
西岸银座,宝安区,新桥街道,深圳市宝安区宝安大道与蚝乡路交汇处,113.82097,22.737844,,41,
稔田花园,宝安区,福海街道,深圳市宝安区福海街道稔田社区,113.824734,22.704924,,35,
和平世家,宝安区,福海街道,宝安区福海街道和平社区桥和路218号,113.792438,22.694668,,40,
山美新村大厦,宝安区,松岗街道,松岗街道平安路4号,113.846629,22.771535,,35,
共乐华庭,宝安区,西乡街道,广东省深圳市宝安区西乡街道新湖路116号,113.854171,22.583488,,55,
海怡苑,宝安区,沙井街道,石围东路海怡苑,113.770519,22.738235,,33,
星悦豪庭一二期,宝安区,新桥街道,宝安区新桥街道上星路166号,113.827846,22.730106,,39,
东涌家园一期,大鹏新区,南澳街道,深圳市大鹏新区南澳街道东涌社区,114.574534,22.495628,,27,
固戍华庭,宝安区,西乡街道,固戍一路38号固戍华庭,113.856694,22.60454,,44,
蚝业雅苑,宝安区,西乡街道,悦和路蚝业雅苑,113.85898,22.579995,,63,
南国春天,宝安区,沙井街道,广东省深圳市宝安区沙井西环路1003-14正西方向68米,113.795002,22.712335,,35,
百世珑庭,光明区,公明街道,深圳市光明区公明街道上村永南路46号,113.886767,22.792836,,34,
根竹园花园,光明区,马田街道,深圳市光明区马田街道根竹园社区芳园路1028号,113.869589,22.773343,30,31,
西苑小区,南山区,南山街道,南山区前海路1070号,113.906426,22.518289,74,,
大望苑,罗湖区,东湖街道,深圳市罗湖区东湖街道东湖路112号,114.136323,22.584599,51,,
芷峪澜湾花园（商务公寓）,龙华区,福城街道,观澜大道100号,114.036635,22.696444,,57,
东宝华庭,光明区,公明街道,下村路东宝华庭,113.881229,22.795894,32,32,
布新统建楼,大鹏新区,大鹏街道,园岭一巷6号,114.483008,22.581218,,30,
荣恒新苑,宝安区,西乡街道,深圳市宝安区西乡街道臣田社区,113.870408,22.597341,,47,
骏景豪园,宝安区,沙井街道,深圳市宝安区沙井镇大王山村沙井路3号,113.799967,22.712039,,37,
龙井庭苑,南山区,桃源街道,龙井路龙井村,113.970658,22.561953,65,,
国泰花园,光明区,光明街道,光明高新区塘明路西北侧、华夏路西南侧,113.933349,22.759541,34,,
新宝花园,宝安区,沙井街道,大埔中路119号,113.815033,22.758236,,34,
听涛雅苑二期,宝安区,福永街道,深圳市宝安区福永街道福永社区金菊路18号,113.806938,22.67383,,38,
金豪世家花园,宝安区,石岩街道,宝石西路37号,113.924156,22.685671,,36,
濠景时代,宝安区,沙井街道,深圳市宝安区沙井街道蚝一社区民主大道福松路,113.78722,22.737541,,34,
马安山花园,宝安区,沙井街道,深圳市宝安区沙井街道马安山花园,113.810907,22.7198,,37,
中泰大厦,光明区,马田街道,马田街道合水口社区松白路5036号,113.88652,22.781124,,36,
大王山彩虹居,宝安区,沙井街道,深圳市宝安区沙井街道大王山彩虹居1007号,113.79268,22.715454,,28,
育才花园（统建楼）,宝安区,福永街道,深圳市宝安区福永街道凤凰社区凤凰山大道旁,113.83359,22.697768,,35,
御林山景,宝安区,福永街道,深圳市宝安区福永街道凤凰社区凤凰山大道旁,113.835623,22.691268,,36,
平山居,南山区,南山街道,深圳市南山区南山街道南光正龙村,113.920695,22.521877,72,,
阳光雅苑,南山区,南头街道,深圳市南山区南山大道3071号,113.917985,22.548363,,70,
新田花园,宝安区,福海街道,新田社区碧湖路一号,113.824378,22.696732,,35,
