name,district,street,address,lng,lat,single_room,one_bed,two_bed,three_plus
新生社区十八乡村,龙岗区,龙岗街道,龙岗区龙岗街道新生社区新生社区十八乡村,114.272844,22.747303,552,847,1307,1645
新生社区新岭村,龙岗区,龙岗街道,龙岗区龙岗街道新生社区新生社区新岭村,114.270217,22.744116,481,738,1138,1433
新生社区牛桥村,龙岗区,龙岗街道,龙岗区龙岗街道新生社区新生社区牛桥村,114.270777,22.742128,473,726,1120,1411
南坑社区南坑老村,龙岗区,坂田街道,龙岗区坂田街道南坑社区南坑社区南坑老村,114.057282,22.617373,955,1466,2261,2847
四联社区茂盛新村,龙岗区,横岗街道,龙岗区横岗街道四联社区四联社区茂盛新村,114.196473,22.657083,695,1067,1646,2073
张二村,龙华区,观澜街道,龙华区观澜街道君子布社区张二村,114.090031,22.71943,405,622,959,1208
大磡村,南山区,西丽街道,南山区西丽街道大磡社区大磡村,113.972021,22.624097,1091,1675,2585,3255
上屋居民小组,坪山区,石井街道,坪山区石井街道石井社区上屋居民小组,114.389413,22.696777,362,555,857,1079
同乐社区水流田村,龙岗区,宝龙街道,龙岗区宝龙街道同乐社区同乐社区水流田村,114.302591,22.712644,430,661,1019,1284
黎光社区黎光村,龙华区,观澜街道,龙华区观澜街道黎光社区黎光社区黎光村,114.032147,22.759096,444,681,1051,1323
龙西社区石溪老村,龙岗区,龙岗街道,龙岗区龙岗街道龙西社区龙西社区石溪老村,114.24039,22.750212,440,676,1043,1313
澳门新村,龙华区,民治街道,龙华区民治街道民泰社区澳门新村,114.039283,22.604115,1312,2014,3107,3912
龙西社区石溪新村,龙岗区,龙岗街道,龙岗区龙岗街道龙西社区龙西社区石溪新村,114.241275,22.748742,453,696,1073,1352
沙头一区,宝安区,沙井街道,宝安区沙井街道沙头社区沙头一区,113.804369,22.733333,577,886,1366,1720
麻布自力新村,宝安区,石岩街道,宝安区石岩街道宝源社区麻布自力新村,113.889354,22.680006,507,778,1201,1512
坪山社区龙背,坪山区,坪山街道,坪山区坪山街道坪山社区坪山社区龙背,114.352903,22.690805,413,635,979,1233
立南城中村,坪山区,坪山街道,坪山区坪山街道坪山社区立南城中村,114.345367,22.691407,433,665,1026,1292
狮头岭村一区,龙华区,龙华街道,龙华区龙华街道和联社区狮头岭村一区,114.021504,22.666154,682,1046,1614,2033
六约社区麻地旧村,龙岗区,横岗街道,龙岗区横岗街道六约社区六约社区麻地旧村,114.184522,22.636789,730,1121,1729,2177
龙东社区大埔老屋村,龙岗区,宝龙街道,龙岗区宝龙街道龙东社区龙东社区大埔老屋村,114.292949,22.71743,443,681,1050,1323
龙东社区新田新村,龙岗区,宝龙街道,龙岗区宝龙街道龙东社区龙东社区新田新村,114.292029,22.721703,493,757,1168,1471
南布社区南布村,坪山区,龙田街道,坪山区龙田街道南布社区南布社区南布村,114.362459,22.701475,347,533,822,1035
南隆社区关厂小区,大鹏新区,南澳街道,大鹏新区南澳街道南隆社区南隆社区关厂小区,114.489507,22.536487,506,776,1197,1508
南隆社区教育路小区,大鹏新区,南澳街道,大鹏新区南澳街道南隆社区南隆社区教育路小区,114.490166,22.538337,501,768,1185,1493
原善窝小区,龙岗区,南湾街道,龙岗区南湾街道南岭村社区原善窝小区,114.142547,22.616011,638,980,1511,1903
六约社区景和村,龙岗区,横岗街道,龙岗区横岗街道六约社区六约社区景和村,114.185423,22.632462,722,1109,1711,2155
水径社区官坑村,龙岗区,吉华街道,龙岗区吉华街道水径社区水径社区官坑村,114.101431,22.621024,732,1124,1734,2184
湾厦新村,南山区,蛇口街道,南山区蛇口街道湾厦社区湾厦新村,113.926859,22.493445,1621,2489,3840,4836
桂木园社区桂木园小区,罗湖区,桂园街道,罗湖区桂园街道桂木园社区桂木园社区桂木园小区,114.109214,22.549489,1452,2228,3438,4330
南隆社区百花园小区,大鹏新区,南澳街道,大鹏新区南澳街道南隆社区南隆社区百花园小区,114.488981,22.539041,501,769,1186,1494
桂木园社区果园小区,罗湖区,桂园街道,罗湖区桂园街道桂木园社区桂木园社区果园小区,114.108091,22.551225,1620,2487,3837,4832
坪东社区西湖塘新村,龙岗区,坪地街道,龙岗区坪地街道坪东社区坪东社区西湖塘新村,114.309476,22.774476,390,599,925,1164
荔芳社区丁头东村,南山区,南山街道,南山区南山街道荔芳社区荔芳社区丁头东村,113.914795,22.529456,1487,2282,3521,4433
六联社区华美新村,坪山区,坪山街道,坪山区坪山街道六联社区六联社区华美新村,114.326277,22.694382,393,603,930,1172
六联社区昌盛小区,坪山区,坪山街道,坪山区坪山街道六联社区六联社区昌盛小区,114.331843,22.695318,425,653,1008,1269
洪安老围村,盐田区,盐田街道,盐田区盐田街道沿港社区洪安老围村,114.259728,22.590891,728,1118,1725,2172
上油松村,龙华区,龙华街道,龙华区龙华街道油松社区上油松村,114.040053,22.639436,733,1126,1737,2187
山厦社区老村,龙岗区,平湖街道,龙岗区平湖街道山厦社区山厦社区老村,114.110864,22.706076,493,757,1167,1470
沙湖社区沙湖新村,坪山区,碧岭街道,坪山区碧岭街道沙湖社区沙湖社区沙湖新村,114.314751,22.673439,353,541,835,1052
六和社区飞东新村,坪山区,坪山街道,坪山区坪山街道六和社区六和社区飞东新村,114.337844,22.702031,360,553,853,1074
合水口社区上屯新村,光明区,马田街道,光明区马田街道合水口社区合水口社区上屯新村,113.884467,22.783273,438,672,1037,1305
坪山社区立北小区,坪山区,坪山街道,坪山区坪山街道坪山社区坪山社区立北小区,114.346574,22.692755,430,660,1018,1282
合水口社区上屯旧村,光明区,马田街道,光明区马田街道合水口社区合水口社区上屯旧村,113.879929,22.785078,410,629,970,1221
溪头社区溪头一区,宝安区,松岗街道,宝安区松岗街道溪头社区溪头社区溪头一区,113.830684,22.774622,478,734,1132,1426
碧波社区天井湖小区,罗湖区,黄贝街道,罗湖区黄贝街道碧波社区碧波社区天井湖小区,114.135066,22.562292,1348,2069,3192,4020
合水口社区中屯旧村,光明区,马田街道,光明区马田街道合水口社区合水口社区中屯旧村,113.878199,22.786013,423,649,1001,1261
北站社区笋岗南村,罗湖区,笋岗街道,罗湖区笋岗街道北站社区北站社区笋岗南村,114.110415,22.559215,1318,2024,3122,3932
龙眼山新村,宝安区,石岩街道,宝安区石岩街道罗租社区龙眼山新村,113.942225,22.670113,500,767,1183,1490
三溪社区澳头,大鹏新区,葵涌街道,大鹏新区葵涌街道葵新社区三溪社区澳头,114.432201,22.621844,463,711,1097,1381
大芬社区大芬村,龙岗区,布吉街道,龙岗区布吉街道大芬社区大芬社区大芬村,114.129993,22.617241,856,1313,2026,2552
衙边社区衙边新村,宝安区,沙井街道,宝安区沙井街道衙边社区衙边社区衙边新村,113.810372,22.745127,551,846,1306,1644
马家龙社区荔园新村,南山区,南头街道,南山区南头街道马家龙社区马家龙社区荔园新村,113.924033,22.553278,1663,2553,3940,4961
田心社区新桥村,坪山区,石井街道,坪山区石井街道田心社区田心社区新桥村,114.407599,22.69699,334,513,792,997
合水口社区下屯旧村,光明区,马田街道,光明区马田街道合水口社区合水口社区下屯旧村,113.875759,22.786281,444,681,1051,1323
合水口社区荣达新村,光明区,马田街道,光明区马田街道合水口社区合水口社区荣达新村,113.871178,22.788395,443,680,1049,1321
龙田社区龙湖村,坪山区,龙田街道,坪山区龙田街道龙田社区龙田社区龙湖村,114.354037,22.756416,330,507,782,984
秀新社区新乔围小区,坪山区,坑梓街道,坪山区坑梓街道秀新社区秀新社区新乔围小区,114.378889,22.756081,343,527,813,1024
九围社区九围新村,宝安区,航城街道,宝安区航城街道九围社区九围社区九围新村,113.857809,22.648038,545,837,1292,1627
三围社区三围村东,宝安区,航城街道,宝安区航城街道三围社区三围社区三围村东,113.841874,22.6171,816,1253,1934,2435
公明社区南庄村,光明区,公明街道,光明区公明街道新庄社区公明社区南庄村,113.905494,22.778813,552,847,1306,1645
黄麻布社区簕竹村,宝安区,航城街道,宝安区航城街道黄麻布社区黄麻布社区簕竹村,113.858714,22.661948,592,909,1403,1766
金沙社区青排老村,坪山区,坑梓街道,坪山区坑梓街道金沙社区金沙社区青排老村,114.389618,22.7503,300,460,710,893
金沙社区薛屋老村,坪山区,坑梓街道,坪山区坑梓街道金沙社区金沙社区薛屋老村,114.392958,22.750324,316,485,748,942
东方社区水围新村二区,宝安区,松岗街道,宝安区松岗街道东方社区东方社区水围新村二区,113.839127,22.768023,508,780,1204,1516
桥东社区桥东新村,盐田区,沙头角街道,盐田区沙头角街道桥东社区桥东社区桥东新村,114.226315,22.550312,958,1471,2269,2857
沙田社区沙田村,坪山区,坑梓街道,坪山区坑梓街道沙田社区沙田社区沙田村,114.405496,22.764711,328,503,776,977
九围社区九围旧村,宝安区,航城街道,宝安区航城街道九围社区九围社区九围旧村,113.858071,22.651053,488,749,1156,1456
汤星村,坪山区,碧岭街道,坪山区碧岭街道汤坑社区汤星村,114.298248,22.670204,420,645,995,1253
金沙社区五岭村,坪山区,坑梓街道,坪山区坑梓街道金沙社区金沙社区五岭村,114.392153,22.756938,332,510,786,990
兴围社区兴围村,宝安区,福永街道,宝安区福永街道兴围社区兴围社区兴围村,113.826383,22.641709,813,1248,1926,2426
三围社区三围村西,宝安区,航城街道,宝安区航城街道三围社区三围社区三围村西,113.840169,22.616343,824,1265,1952,2458
正龙新村,光明区,马田街道,光明区马田街道根竹园社区正龙新村,113.871286,22.773567,441,677,1045,1316
龙湾片区,光明区,玉塘街道,光明区玉塘街道田寮社区龙湾片区,113.900972,22.733081,414,635,980,1234
羌下旧村,光明区,新湖街道,光明区新湖街道新羌社区羌下旧村,113.958206,22.809657,354,544,839,1056
鹏城社区围仔村,大鹏新区,大鹏街道,大鹏新区大鹏街道鹏城社区鹏城社区围仔村,114.50213,22.595218,494,758,1169,1472
南约社区水一新村,龙岗区,宝龙街道,龙岗区宝龙街道南约社区南约社区水一新村,114.273735,22.695225,521,799,1233,1553
石井居民小组,坪山区,石井街道,坪山区石井街道石井社区石井居民小组,114.378823,22.693154,366,562,867,1092
向南二区,龙华区,民治街道,龙华区民治街道民强社区向南二区,114.033413,22.622723,1041,1598,2465,3104
怀德社区翠岗一区,宝安区,福永街道,宝安区福永街道怀德社区怀德社区翠岗一区,113.816197,22.661096,715,1098,1694,2133
怀德社区怀德新村,宝安区,福永街道,宝安区福永街道怀德社区怀德社区怀德新村,113.811119,22.667462,747,1147,1769,2228
福永社区福永村,宝安区,福永街道,宝安区福永街道福永社区福永社区福永村,113.807038,22.669083,718,1102,1700,2140
福永社区陈屋村,宝安区,福永街道,宝安区福永街道福永社区福永社区陈屋村,113.807458,22.670275,705,1082,1669,2102
福永社区庄屋村,宝安区,福永街道,宝安区福永街道福永社区福永社区庄屋村,113.809192,22.669182,750,1151,1776,2236
新和社区新和村西区,宝安区,福海街道,宝安区福海街道新和社区新和社区新和村西区,113.803212,22.669908,633,971,1499,1887
公明社区永春街,光明区,公明街道,光明区公明街道公明社区公明社区永春街,113.88817,22.787096,499,766,1182,1488
稔田社区稔田旧村,宝安区,福海街道,宝安区福海街道稔田社区稔田社区稔田旧村,113.825686,22.706512,698,1072,1654,2083
阁溪村,龙岗区,龙城街道,龙岗区龙城街道黄阁坑社区阁溪村,114.208386,22.711508,651,1000,1542,1942
西乡社区共乐村,宝安区,西乡街道,宝安区西乡街道共乐社区西乡社区共乐村,113.868142,22.580098,1016,1560,2407,3031
红花园社区红花园村,南山区,南头街道,南山区南头街道红花园社区红花园社区红花园村,113.91795,22.54113,1730,2655,4097,5159
西乡社区盐田新一村,宝安区,西乡街道,宝安区西乡街道盐田社区西乡社区盐田新一村,113.858677,22.58089,1319,2025,3124,3934
西坑社区西坑村,龙岗区,园山街道,龙岗区园山街道西坑社区西坑社区西坑村,114.218126,22.62106,536,823,1270,1599
皇岗社区皇岗新村,福田区,福田街道,福田区福田街道皇岗社区皇岗社区皇岗新村,114.055265,22.524586,1726,2650,4088,5148
饭堂门,宝安区,西乡街道,宝安区西乡街道河东社区饭堂门,113.875391,22.572764,1248,1916,2956,3722
杨屋村,龙岗区,龙城街道,龙岗区龙城街道盛平社区杨屋村,114.254678,22.735384,514,788,1217,1532
西乡社区盐田新二村,宝安区,西乡街道,宝安区西乡街道盐田社区西乡社区盐田新二村,113.85916,22.582246,1294,1987,3065,3860
西乡社区高树围村,宝安区,西乡街道,宝安区西乡街道盐田社区西乡社区高树围村,113.860341,22.582261,1293,1985,3063,3857
西乡社区宝莲新村,宝安区,西乡街道,宝安区西乡街道共乐社区西乡社区宝莲新村,113.865459,22.580907,1047,1607,2480,3123
田心社区散屋,坪山区,石井街道,坪山区石井街道田心社区田心社区散屋,114.421583,22.695694,323,495,764,962
上村,坪山区,石井街道,坪山区石井街道田头社区上村,114.400788,22.693665,330,507,782,985
竹坑居民小组,坪山区,龙田街道,坪山区龙田街道竹坑社区竹坑居民小组,114.37604,22.713658,348,534,824,1037
上坝居民小组,坪山区,龙田街道,坪山区龙田街道竹坑社区上坝居民小组,114.392974,22.711271,399,613,946,1191
三洋湖,坪山区,坪山街道,坪山区坪山街道坪山社区三洋湖,114.350095,22.692236,424,652,1005,1266
钟屋社区沙边旧村,宝安区,航城街道,宝安区航城街道钟屋社区钟屋社区沙边旧村,113.838365,22.626876,771,1184,1826,2299
流塘社区流塘西区,宝安区,西乡街道,宝安区西乡街道流塘社区流塘社区流塘西区,113.883953,22.588225,1174,1801,2779,3500
流塘社区流塘旧村,宝安区,西乡街道,宝安区西乡街道流塘社区流塘社区流塘旧村,113.885595,22.58266,1217,1869,2883,3631
龙东社区大浦新村,龙岗区,宝龙街道,龙岗区宝龙街道龙东社区龙东社区大浦新村,114.287385,22.72156,429,658,1016,1279
臣田社区臣田村,宝安区,西乡街道,宝安区西乡街道臣田社区臣田社区臣田村,113.87245,22.594382,1166,1789,2761,3476
